departamento,fecha,ML,Low_90,High_90,Low_50,High_50
Huila,2020-04-05,1.96,0.8300000000000001,3.52,1.5,2.63
Huila,2020-04-06,1.95,0.81,3.47,1.5,2.62
Huila,2020-04-07,1.93,0.78,3.41,1.5,2.61
Huila,2020-04-08,2.02,0.87,3.54,1.55,2.67
Huila,2020-04-09,2.09,0.89,3.5500000000000003,1.6300000000000001,2.75
Huila,2020-04-10,2.04,0.88,3.46,1.55,2.63
Huila,2020-04-11,2.0,0.88,3.39,1.53,2.58
Huila,2020-04-12,1.96,0.88,3.33,1.55,2.58
Huila,2020-04-13,1.92,0.85,3.24,1.49,2.49
Huila,2020-04-14,1.8900000000000001,0.84,3.18,1.48,2.46
Huila,2020-04-15,1.86,0.8200000000000001,3.11,1.46,2.42
Huila,2020-04-16,1.9100000000000001,0.88,3.16,1.49,2.44
Huila,2020-04-17,1.87,0.86,3.08,1.49,2.42
Huila,2020-04-18,1.83,0.84,3.0100000000000002,1.47,2.38
Huila,2020-04-19,1.8,0.81,2.93,1.45,2.34
Huila,2020-04-20,1.71,0.75,2.81,1.34,2.2
Huila,2020-04-21,1.6300000000000001,0.72,2.74,1.27,2.11
Huila,2020-04-22,1.57,0.67,2.66,1.23,2.06
Huila,2020-04-23,1.56,0.64,2.62,1.24,2.07
Huila,2020-04-24,1.61,0.7000000000000001,2.7,1.24,2.07
Huila,2020-04-25,1.6600000000000001,0.73,2.73,1.28,2.11
Huila,2020-04-26,1.6400000000000001,0.73,2.71,1.26,2.08
Huila,2020-04-27,1.74,0.8300000000000001,2.82,1.41,2.24
Huila,2020-04-28,1.81,0.89,2.86,1.48,2.3000000000000003
Huila,2020-04-29,1.82,0.89,2.81,1.49,2.29
Huila,2020-04-30,1.73,0.86,2.72,1.3900000000000001,2.16
Huila,2020-05-01,1.6500000000000001,0.8,2.61,1.33,2.08
Huila,2020-05-02,1.58,0.74,2.5100000000000002,1.23,1.96
Huila,2020-05-03,1.52,0.7000000000000001,2.44,1.2,1.92
Huila,2020-05-04,1.47,0.66,2.38,1.1500000000000001,1.86
Huila,2020-05-05,1.42,0.63,2.34,1.1400000000000001,1.85
Huila,2020-05-06,1.41,0.61,2.31,1.1400000000000001,1.85
Huila,2020-05-07,1.57,0.74,2.46,1.24,1.95
Huila,2020-05-08,1.55,0.75,2.45,1.23,1.93
Huila,2020-05-09,1.57,0.78,2.46,1.23,1.92
Huila,2020-05-10,1.58,0.81,2.47,1.32,2.0100000000000002
Huila,2020-05-11,1.49,0.72,2.34,1.21,1.8800000000000001
Huila,2020-05-12,1.54,0.78,2.39,1.22,1.8800000000000001
Huila,2020-05-13,1.52,0.76,2.34,1.21,1.86
Huila,2020-05-14,1.4000000000000001,0.66,2.21,1.1300000000000001,1.77
Huila,2020-05-15,1.4000000000000001,0.65,2.19,1.1400000000000001,1.78
Huila,2020-05-16,1.35,0.63,2.16,1.08,1.71
Huila,2020-05-17,1.3800000000000001,0.66,2.19,1.11,1.74
Huila,2020-05-18,1.37,0.65,2.17,1.12,1.75
Huila,2020-05-19,1.33,0.62,2.13,1.05,1.67
Huila,2020-05-20,1.33,0.6,2.1,1.06,1.68
Huila,2020-05-21,1.32,0.61,2.11,1.07,1.69
Huila,2020-05-22,1.32,0.58,2.07,1.07,1.69
Huila,2020-05-23,1.31,0.6,2.09,1.07,1.69
Huila,2020-05-24,1.28,0.58,2.07,1.0,1.61
Huila,2020-05-25,1.27,0.53,2.0100000000000002,1.0,1.61
Huila,2020-05-26,1.24,0.52,2.0,0.97,1.58
Huila,2020-05-27,1.24,0.54,2.0300000000000002,0.96,1.57
Huila,2020-05-28,1.24,0.53,2.02,0.9500000000000001,1.56
Huila,2020-05-29,1.23,0.51,2.0,1.0,1.62
Huila,2020-05-30,1.23,0.5,1.99,0.99,1.61
Huila,2020-05-31,1.2,0.5,2.0,0.96,1.58
Huila,2020-06-01,1.2,0.48,1.98,0.9400000000000001,1.56
Huila,2020-06-02,1.2,0.48,1.99,0.93,1.55
Huila,2020-06-03,1.2,0.46,1.97,0.91,1.53
Huila,2020-06-04,1.2,0.47000000000000003,1.99,0.9500000000000001,1.58
Huila,2020-06-05,1.2,0.45,1.97,0.9400000000000001,1.57
Huila,2020-06-06,1.2,0.46,1.99,0.93,1.56
Huila,2020-06-07,1.2,0.44,1.97,0.91,1.54
Huila,2020-06-08,1.23,0.48,2.02,0.98,1.62
Huila,2020-06-09,1.22,0.47000000000000003,2.0100000000000002,0.97,1.61
Huila,2020-06-10,1.22,0.45,1.99,0.97,1.61
Huila,2020-06-11,1.22,0.49,2.04,0.96,1.6
Huila,2020-06-12,1.22,0.48,2.0300000000000002,0.96,1.6
Huila,2020-06-13,1.25,0.5,2.05,0.98,1.62
Huila,2020-06-14,1.24,0.5,2.05,0.98,1.62
Huila,2020-06-15,1.24,0.5,2.05,0.98,1.62
Huila,2020-06-16,1.24,0.46,2.0,0.98,1.62
Huila,2020-06-17,1.23,0.48,2.02,0.98,1.62
Huila,2020-06-18,1.29,0.54,2.08,1.05,1.69
Huila,2020-06-19,1.29,0.53,2.06,1.01,1.6400000000000001
Huila,2020-06-20,1.28,0.51,2.0300000000000002,1.02,1.6500000000000001
Huila,2020-06-21,1.27,0.55,2.07,0.97,1.59
Huila,2020-06-22,1.27,0.54,2.05,1.0,1.62
Huila,2020-06-23,1.26,0.53,2.0300000000000002,1.01,1.6300000000000001
Huila,2020-06-24,1.23,0.52,2.02,0.99,1.61
Huila,2020-06-25,1.19,0.47000000000000003,1.96,0.9,1.51
Huila,2020-06-26,1.19,0.47000000000000003,1.96,0.9,1.51
Huila,2020-06-27,1.22,0.49,1.98,0.93,1.54
Huila,2020-06-28,1.21,0.5,1.99,0.9400000000000001,1.55
Huila,2020-06-29,1.27,0.54,2.02,1.01,1.62
Huila,2020-06-30,1.29,0.56,2.0300000000000002,1.05,1.6600000000000001
Huila,2020-07-01,1.31,0.6,2.06,1.05,1.6500000000000001
Huila,2020-07-02,1.3,0.61,2.06,1.07,1.67
Huila,2020-07-03,1.29,0.59,2.02,1.04,1.6300000000000001
Huila,2020-07-04,1.26,0.56,1.98,0.97,1.55
Huila,2020-07-05,1.25,0.56,1.97,1.0,1.58
Huila,2020-07-06,1.19,0.49,1.8900000000000001,0.96,1.54
Huila,2020-07-07,1.21,0.53,1.93,0.99,1.57
Huila,2020-07-08,1.21,0.51,1.9000000000000001,0.9400000000000001,1.51
Huila,2020-07-09,1.2,0.53,1.92,0.9500000000000001,1.52
Huila,2020-07-10,1.2,0.52,1.9000000000000001,0.96,1.53
Huila,2020-07-11,1.19,0.53,1.9100000000000001,0.97,1.54
Huila,2020-07-12,1.24,0.5700000000000001,1.94,0.97,1.53
Huila,2020-07-13,1.28,0.62,1.98,1.05,1.61
Huila,2020-07-14,1.27,0.63,1.98,1.01,1.56
Huila,2020-07-15,1.35,0.72,2.05,1.1400000000000001,1.69
Huila,2020-07-16,1.3800000000000001,0.76,2.07,1.17,1.71
Huila,2020-07-17,1.43,0.81,2.09,1.22,1.75
Huila,2020-07-18,1.42,0.8200000000000001,2.07,1.22,1.74
Huila,2020-07-19,1.3800000000000001,0.8,2.0300000000000002,1.19,1.7
Huila,2020-07-20,1.3800000000000001,0.79,1.99,1.19,1.69
Huila,2020-07-21,1.3800000000000001,0.8,1.98,1.19,1.68
Huila,2020-07-22,1.36,0.8,1.96,1.16,1.6400000000000001
Huila,2020-07-23,1.37,0.8200000000000001,1.96,1.18,1.6500000000000001
Huila,2020-07-24,1.33,0.79,1.9100000000000001,1.1300000000000001,1.59
Huila,2020-07-25,1.33,0.8,1.9000000000000001,1.11,1.56
Huila,2020-07-26,1.35,0.81,1.8900000000000001,1.17,1.62
Huila,2020-07-27,1.45,0.93,1.99,1.27,1.71
Huila,2020-07-28,1.46,0.9400000000000001,1.97,1.29,1.72
Huila,2020-07-29,1.48,1.0,2.0100000000000002,1.32,1.74
Huila,2020-07-30,1.48,1.0,1.98,1.33,1.74
Huila,2020-07-31,1.6,1.1400000000000001,2.09,1.42,1.81
Huila,2020-08-01,1.58,1.1400000000000001,2.06,1.42,1.8
Huila,2020-08-02,1.54,1.12,2.0100000000000002,1.4000000000000001,1.77
Huila,2020-08-03,1.47,1.06,1.93,1.33,1.69
Huila,2020-08-04,1.49,1.08,1.92,1.36,1.71
Huila,2020-08-05,1.51,1.12,1.94,1.3800000000000001,1.72
Huila,2020-08-06,1.57,1.19,1.99,1.44,1.77
Huila,2020-08-07,1.54,1.17,1.94,1.42,1.74
Huila,2020-08-08,1.59,1.23,1.98,1.46,1.77
Huila,2020-08-09,1.6300000000000001,1.27,1.99,1.51,1.81
Huila,2020-08-10,1.62,1.28,1.98,1.5,1.79
Huila,2020-08-11,1.54,1.22,1.9000000000000001,1.42,1.7
Huila,2020-08-12,1.5,1.18,1.84,1.37,1.6400000000000001
Huila,2020-08-13,1.46,1.16,1.81,1.36,1.6300000000000001
Huila,2020-08-14,1.44,1.1400000000000001,1.77,1.33,1.59
Huila,2020-08-15,1.44,1.1400000000000001,1.76,1.35,1.61
Huila,2020-08-16,1.43,1.1500000000000001,1.76,1.33,1.58
Huila,2020-08-17,1.4000000000000001,1.12,1.72,1.31,1.56
Huila,2020-08-18,1.41,1.1400000000000001,1.73,1.3,1.54
Huila,2020-08-19,1.31,1.04,1.62,1.22,1.46
Huila,2020-08-20,1.26,0.98,1.55,1.17,1.41
Huila,2020-08-21,1.21,0.9400000000000001,1.51,1.1300000000000001,1.37
Huila,2020-08-22,1.21,0.9500000000000001,1.52,1.1300000000000001,1.37
Huila,2020-08-23,1.19,0.91,1.47,1.08,1.31
Huila,2020-08-24,1.25,0.98,1.54,1.1500000000000001,1.3800000000000001
Huila,2020-08-25,1.28,1.02,1.58,1.19,1.42
Huila,2020-08-26,1.34,1.08,1.6300000000000001,1.25,1.48
Huila,2020-08-27,1.35,1.09,1.6300000000000001,1.24,1.46
Huila,2020-08-28,1.33,1.07,1.6,1.24,1.46
Huila,2020-08-29,1.29,1.04,1.57,1.21,1.43
Huila,2020-08-30,1.25,1.0,1.52,1.17,1.3900000000000001
Huila,2020-08-31,1.16,0.91,1.43,1.05,1.26
Huila,2020-09-01,1.1400000000000001,0.9,1.42,1.04,1.25
Huila,2020-09-02,1.1300000000000001,0.88,1.4000000000000001,1.02,1.23
Huila,2020-09-03,1.07,0.8300000000000001,1.35,0.96,1.17
Huila,2020-09-04,1.1,0.86,1.3800000000000001,1.0,1.21
Huila,2020-09-05,1.1300000000000001,0.89,1.41,1.03,1.24
Huila,2020-09-06,1.1500000000000001,0.9,1.41,1.06,1.27
Huila,2020-09-07,1.17,0.93,1.44,1.08,1.29
Huila,2020-09-08,1.1300000000000001,0.89,1.4000000000000001,1.04,1.25
Huila,2020-09-09,1.1300000000000001,0.9,1.41,1.05,1.26
Huila,2020-09-10,1.1500000000000001,0.9,1.4000000000000001,1.07,1.28
Huila,2020-09-11,1.07,0.8300000000000001,1.33,0.99,1.2
Huila,2020-09-12,1.04,0.8,1.3,0.97,1.18
Huila,2020-09-13,1.07,0.8200000000000001,1.32,0.99,1.2
Huila,2020-09-14,1.09,0.84,1.34,1.01,1.22
Huila,2020-09-15,1.12,0.88,1.3800000000000001,1.05,1.26
Huila,2020-09-16,1.16,0.92,1.42,1.08,1.29
Huila,2020-09-17,1.1400000000000001,0.9,1.3900000000000001,1.08,1.29
Huila,2020-09-18,1.1300000000000001,0.89,1.3800000000000001,1.03,1.23
Huila,2020-09-19,1.09,0.86,1.35,1.0,1.2
Huila,2020-09-20,1.02,0.79,1.28,0.93,1.1300000000000001
Huila,2020-09-21,1.04,0.8,1.29,0.9400000000000001,1.1400000000000001
Huila,2020-09-22,1.05,0.81,1.3,0.9500000000000001,1.1500000000000001
Huila,2020-09-23,1.05,0.8200000000000001,1.31,0.96,1.16
Huila,2020-09-24,1.1,0.87,1.36,1.02,1.22
Huila,2020-09-25,1.11,0.89,1.3800000000000001,1.03,1.23
Huila,2020-09-26,1.07,0.8300000000000001,1.31,0.99,1.19
Huila,2020-09-27,1.01,0.78,1.26,0.93,1.1300000000000001
Huila,2020-09-28,0.92,0.7000000000000001,1.19,0.84,1.04
Huila,2020-09-29,0.9,0.67,1.16,0.81,1.01
Huila,2020-09-30,0.93,0.68,1.17,0.86,1.07
Huila,2020-10-01,0.93,0.7000000000000001,1.2,0.86,1.07
Huila,2020-10-02,1.02,0.78,1.28,0.9400000000000001,1.1500000000000001
Huila,2020-10-03,1.07,0.84,1.34,1.0,1.21
Huila,2020-10-04,1.12,0.88,1.37,1.02,1.22
Huila,2020-10-05,1.1500000000000001,0.92,1.41,1.06,1.26
Huila,2020-10-06,1.1500000000000001,0.91,1.3900000000000001,1.07,1.27
Huila,2020-10-07,1.19,0.97,1.45,1.12,1.32
Huila,2020-10-08,1.3,1.08,1.55,1.24,1.44
Huila,2020-10-09,1.32,1.1,1.56,1.24,1.43
Huila,2020-10-10,1.29,1.06,1.51,1.22,1.41
Huila,2020-10-11,1.22,1.01,1.46,1.1500000000000001,1.34
Huila,2020-10-12,1.17,0.9400000000000001,1.3800000000000001,1.11,1.3
Huila,2020-10-13,1.1300000000000001,0.92,1.36,1.05,1.23
Huila,2020-10-14,1.07,0.85,1.29,0.98,1.16
Huila,2020-10-15,0.99,0.77,1.21,0.9,1.08
Huila,2020-10-16,0.99,0.79,1.24,0.93,1.12
Huila,2020-10-17,1.09,0.89,1.34,1.03,1.22
Huila,2020-10-18,1.11,0.9,1.35,1.05,1.24
Huila,2020-10-19,1.12,0.9,1.34,1.03,1.21
Huila,2020-10-20,1.09,0.88,1.32,1.01,1.19
Huila,2020-10-21,1.05,0.84,1.28,0.97,1.1500000000000001
Huila,2020-10-22,1.1,0.89,1.33,1.02,1.2
Huila,2020-10-23,1.1300000000000001,0.92,1.36,1.05,1.23
Huila,2020-10-24,1.05,0.85,1.29,0.98,1.16
Huila,2020-10-25,1.08,0.86,1.29,1.01,1.19
Huila,2020-10-26,1.07,0.85,1.28,1.0,1.18
Huila,2020-10-27,1.08,0.87,1.3,1.01,1.19
Huila,2020-10-28,1.17,0.96,1.3900000000000001,1.1,1.28
Huila,2020-10-29,1.1500000000000001,0.9500000000000001,1.3800000000000001,1.09,1.27
Huila,2020-10-30,1.17,0.96,1.3800000000000001,1.11,1.29
Huila,2020-10-31,1.21,1.02,1.44,1.1300000000000001,1.3
Huila,2020-11-01,1.16,0.9500000000000001,1.36,1.09,1.26
Huila,2020-11-02,1.1300000000000001,0.93,1.34,1.06,1.23
Huila,2020-11-03,1.08,0.88,1.29,1.01,1.18
Huila,2020-11-04,0.98,0.78,1.19,0.91,1.08
Huila,2020-11-05,0.91,0.71,1.1300000000000001,0.8300000000000001,1.0
Huila,2020-11-06,0.8300000000000001,0.63,1.05,0.78,0.96
Huila,2020-11-07,0.75,0.55,0.98,0.6900000000000001,0.87
Huila,2020-11-08,0.72,0.5,0.93,0.65,0.8300000000000001
Huila,2020-11-09,0.65,0.43,0.87,0.55,0.73
Huila,2020-11-10,0.64,0.41000000000000003,0.86,0.5700000000000001,0.76
Huila,2020-11-11,0.65,0.43,0.89,0.5700000000000001,0.76
Huila,2020-11-12,0.6900000000000001,0.47000000000000003,0.9400000000000001,0.63,0.8300000000000001
Huila,2020-11-13,0.73,0.51,0.99,0.66,0.86
Huila,2020-11-14,0.78,0.55,1.03,0.7000000000000001,0.9
Huila,2020-11-15,0.78,0.54,1.02,0.7000000000000001,0.9
Huila,2020-11-16,0.78,0.55,1.04,0.6900000000000001,0.89
Huila,2020-11-17,0.79,0.56,1.05,0.7000000000000001,0.9
Huila,2020-11-18,0.8,0.56,1.05,0.7000000000000001,0.9
Huila,2020-11-19,0.78,0.53,1.02,0.71,0.92
Huila,2020-11-20,0.8,0.5700000000000001,1.07,0.73,0.9400000000000001
Huila,2020-11-21,0.79,0.54,1.04,0.71,0.92
Huila,2020-11-22,0.77,0.53,1.04,0.6900000000000001,0.9
Huila,2020-11-23,0.75,0.5,1.01,0.66,0.87
Huila,2020-11-24,0.68,0.44,0.96,0.58,0.79
Huila,2020-11-25,0.72,0.47000000000000003,0.99,0.64,0.86
Huila,2020-11-26,0.8,0.55,1.08,0.72,0.9400000000000001
Huila,2020-11-27,0.85,0.6,1.1300000000000001,0.77,0.99
Huila,2020-11-28,0.97,0.72,1.25,0.88,1.1
Huila,2020-11-29,0.98,0.72,1.24,0.9,1.12
Huila,2020-11-30,0.98,0.73,1.25,0.91,1.1300000000000001
Huila,2020-12-01,0.97,0.72,1.24,0.89,1.11
Huila,2020-12-02,0.9,0.66,1.18,0.8300000000000001,1.05
Huila,2020-12-03,0.87,0.62,1.1400000000000001,0.79,1.01
Huila,2020-12-04,0.8,0.53,1.05,0.72,0.9400000000000001
Huila,2020-12-05,0.75,0.49,1.02,0.66,0.88
Huila,2020-12-06,0.76,0.5,1.04,0.66,0.88
Huila,2020-12-07,0.75,0.48,1.02,0.67,0.9
Huila,2020-12-08,0.75,0.49,1.04,0.66,0.89
Huila,2020-12-09,0.77,0.51,1.07,0.68,0.91
Huila,2020-12-10,0.78,0.51,1.07,0.67,0.9
Huila,2020-12-11,0.81,0.55,1.12,0.6900000000000001,0.92
Huila,2020-12-12,0.85,0.58,1.1500000000000001,0.77,1.01
Huila,2020-12-13,0.86,0.59,1.16,0.78,1.02
Huila,2020-12-14,0.89,0.61,1.18,0.8,1.04
Huila,2020-12-15,0.9500000000000001,0.68,1.25,0.87,1.11
Huila,2020-12-16,0.99,0.72,1.29,0.91,1.1500000000000001
Huila,2020-12-17,1.03,0.76,1.33,0.91,1.1400000000000001
Huila,2020-12-18,1.08,0.81,1.37,0.98,1.21
Huila,2020-12-19,1.11,0.85,1.41,1.01,1.24
Huila,2020-12-20,1.12,0.86,1.41,1.04,1.27
Huila,2020-12-21,1.1300000000000001,0.86,1.4000000000000001,1.05,1.28
Huila,2020-12-22,1.12,0.86,1.4000000000000001,1.02,1.24
Huila,2020-12-23,1.11,0.85,1.3800000000000001,1.02,1.24
Huila,2020-12-24,1.1,0.85,1.3800000000000001,1.01,1.23
Huila,2020-12-25,1.06,0.81,1.34,0.98,1.2
Huila,2020-12-26,1.04,0.79,1.32,0.9500000000000001,1.17
Huila,2020-12-27,1.02,0.77,1.3,0.9400000000000001,1.16
Huila,2020-12-28,0.99,0.75,1.28,0.91,1.1300000000000001
Huila,2020-12-29,0.99,0.74,1.27,0.91,1.1300000000000001
Huila,2020-12-30,1.02,0.77,1.3,0.9400000000000001,1.16
Huila,2020-12-31,1.03,0.78,1.31,0.9400000000000001,1.16
Huila,2021-01-01,0.99,0.75,1.28,0.91,1.1300000000000001
Huila,2021-01-02,1.05,0.8,1.33,0.96,1.18
Huila,2021-01-03,1.1,0.86,1.3900000000000001,1.02,1.24
Huila,2021-01-04,1.1400000000000001,0.89,1.41,1.06,1.28
Huila,2021-01-05,1.25,1.01,1.53,1.1400000000000001,1.35
Huila,2021-01-06,1.26,1.02,1.53,1.17,1.3800000000000001
Huila,2021-01-07,1.3800000000000001,1.1500000000000001,1.6500000000000001,1.31,1.52
Huila,2021-01-08,1.44,1.19,1.67,1.36,1.56
Huila,2021-01-09,1.33,1.09,1.56,1.26,1.46
Huila,2021-01-10,1.3800000000000001,1.17,1.6400000000000001,1.3,1.49
Huila,2021-01-11,1.34,1.12,1.58,1.26,1.45
Huila,2021-01-12,1.27,1.05,1.5,1.2,1.3900000000000001
Huila,2021-01-13,1.44,1.22,1.6600000000000001,1.34,1.52
Huila,2021-01-14,1.42,1.21,1.6400000000000001,1.35,1.53
Huila,2021-01-15,1.41,1.21,1.6400000000000001,1.35,1.53
Huila,2021-01-16,1.44,1.24,1.6600000000000001,1.36,1.53
Huila,2021-01-17,1.36,1.16,1.57,1.29,1.46
Huila,2021-01-18,1.34,1.1400000000000001,1.54,1.28,1.45
Huila,2021-01-19,1.24,1.05,1.45,1.18,1.35
Huila,2021-01-20,1.06,0.87,1.27,1.0,1.17
Huila,2021-01-21,0.99,0.79,1.19,0.93,1.1
Huila,2021-01-22,0.93,0.73,1.1400000000000001,0.86,1.03
Huila,2021-01-23,0.92,0.72,1.1300000000000001,0.85,1.02
Huila,2021-01-24,0.9,0.71,1.1300000000000001,0.8200000000000001,0.99
Huila,2021-01-25,0.93,0.73,1.1500000000000001,0.87,1.05
Huila,2021-01-26,0.96,0.75,1.17,0.9,1.08
Huila,2021-01-27,0.97,0.76,1.18,0.91,1.09
Huila,2021-01-28,0.9,0.71,1.1400000000000001,0.84,1.02
Huila,2021-01-29,0.85,0.65,1.08,0.79,0.97
Huila,2021-01-30,0.76,0.55,0.98,0.6900000000000001,0.87
Huila,2021-01-31,0.74,0.53,0.97,0.65,0.8300000000000001
Huila,2021-02-01,0.6900000000000001,0.47000000000000003,0.92,0.62,0.81
Huila,2021-02-02,0.6900000000000001,0.48,0.9400000000000001,0.62,0.81
Huila,2021-02-03,0.7000000000000001,0.47000000000000003,0.93,0.61,0.8
Huila,2021-02-04,0.72,0.5,0.97,0.65,0.85
Huila,2021-02-05,0.71,0.49,0.97,0.64,0.84
Huila,2021-02-06,0.66,0.43,0.91,0.58,0.78
Huila,2021-02-07,0.67,0.44,0.93,0.58,0.78
Huila,2021-02-08,0.7000000000000001,0.47000000000000003,0.97,0.63,0.84
Huila,2021-02-09,0.71,0.47000000000000003,0.97,0.63,0.84
Huila,2021-02-10,0.6900000000000001,0.45,0.96,0.61,0.8200000000000001
Huila,2021-02-11,0.6900000000000001,0.45,0.96,0.6,0.81
Huila,2021-02-12,0.66,0.42,0.9400000000000001,0.59,0.81
Huila,2021-02-13,0.61,0.34,0.86,0.53,0.75
Huila,2021-02-14,0.51,0.24,0.77,0.41000000000000003,0.63
Huila,2021-02-15,0.5,0.24,0.79,0.42,0.65
Huila,2021-02-16,0.49,0.23,0.79,0.39,0.62
Huila,2021-02-17,0.51,0.23,0.8,0.42,0.66
Huila,2021-02-18,0.51,0.22,0.8,0.41000000000000003,0.65
Huila,2021-02-19,0.52,0.22,0.81,0.43,0.68
Huila,2021-02-20,0.53,0.23,0.8300000000000001,0.43,0.68
Huila,2021-02-21,0.55,0.25,0.86,0.43,0.68
Huila,2021-02-22,0.53,0.23,0.85,0.44,0.7000000000000001
Huila,2021-02-23,0.55,0.24,0.87,0.44,0.7000000000000001
Huila,2021-02-24,0.54,0.24,0.88,0.45,0.72
Huila,2021-02-25,0.5700000000000001,0.26,0.91,0.46,0.73
Huila,2021-02-26,0.61,0.3,0.96,0.49,0.76
Huila,2021-02-27,0.64,0.32,0.98,0.51,0.78
Huila,2021-02-28,0.63,0.32,0.99,0.53,0.81
Huila,2021-03-01,0.68,0.35000000000000003,1.02,0.5700000000000001,0.85
Huila,2021-03-02,0.68,0.34,1.01,0.5700000000000001,0.85
Huila,2021-03-03,0.7000000000000001,0.38,1.06,0.59,0.87
Huila,2021-03-04,0.71,0.38,1.06,0.59,0.87
Huila,2021-03-05,0.68,0.34,1.02,0.55,0.8300000000000001
Huila,2021-03-06,0.65,0.32,1.01,0.55,0.84
Huila,2021-03-07,0.66,0.33,1.03,0.55,0.84
Huila,2021-03-08,0.63,0.29,0.99,0.51,0.8
Huila,2021-03-09,0.65,0.3,1.01,0.51,0.8
Huila,2021-03-10,0.67,0.33,1.05,0.56,0.86
Huila,2021-03-11,0.6900000000000001,0.33,1.05,0.5700000000000001,0.87
Huila,2021-03-12,0.7000000000000001,0.35000000000000003,1.08,0.5700000000000001,0.87
Huila,2021-03-13,0.71,0.35000000000000003,1.08,0.58,0.88
Huila,2021-03-14,0.73,0.38,1.12,0.58,0.88
Huila,2021-03-15,0.74,0.38,1.12,0.62,0.93
Huila,2021-03-16,0.75,0.38,1.12,0.63,0.9400000000000001
Huila,2021-03-17,0.74,0.39,1.1400000000000001,0.62,0.93
Huila,2021-03-18,0.74,0.37,1.12,0.61,0.92
Huila,2021-03-19,0.75,0.37,1.12,0.61,0.92
Huila,2021-03-20,0.73,0.37,1.1300000000000001,0.59,0.9
Huila,2021-03-21,0.73,0.35000000000000003,1.11,0.61,0.93
Huila,2021-03-22,0.74,0.37,1.1400000000000001,0.61,0.93
Huila,2021-03-23,0.75,0.37,1.1400000000000001,0.62,0.9400000000000001
Huila,2021-03-24,0.79,0.42,1.2,0.66,0.98
Huila,2021-03-25,0.85,0.48,1.26,0.71,1.03
Huila,2021-03-26,0.89,0.52,1.3,0.75,1.07
Huila,2021-03-27,0.9,0.52,1.29,0.77,1.09
Huila,2021-03-28,0.9,0.52,1.29,0.77,1.09
Huila,2021-03-29,0.92,0.56,1.33,0.8,1.12
Huila,2021-03-30,0.93,0.5700000000000001,1.34,0.81,1.1300000000000001
Huila,2021-03-31,0.92,0.54,1.3,0.8,1.12
Huila,2021-04-01,0.9,0.53,1.29,0.78,1.1
Huila,2021-04-02,0.92,0.55,1.31,0.81,1.1300000000000001
Huila,2021-04-03,0.9500000000000001,0.59,1.35,0.8,1.11
Huila,2021-04-04,0.98,0.62,1.3800000000000001,0.84,1.1500000000000001
Huila,2021-04-05,0.98,0.61,1.36,0.85,1.16
Huila,2021-04-06,1.01,0.65,1.4000000000000001,0.88,1.19
Huila,2021-04-07,1.04,0.67,1.41,0.93,1.24
Huila,2021-04-08,1.12,0.77,1.51,1.01,1.32
Huila,2021-04-09,1.1400000000000001,0.8,1.53,1.02,1.32
Huila,2021-04-10,1.17,0.8300000000000001,1.55,1.06,1.36
Huila,2021-04-11,1.17,0.8300000000000001,1.54,1.04,1.33
Huila,2021-04-12,1.19,0.86,1.56,1.08,1.37
Huila,2021-04-13,1.18,0.85,1.54,1.04,1.32
Huila,2021-04-14,1.19,0.87,1.55,1.07,1.35
Huila,2021-04-15,1.1300000000000001,0.81,1.48,1.03,1.31
Huila,2021-04-16,1.16,0.8200000000000001,1.48,1.06,1.34
Huila,2021-04-17,1.21,0.9,1.56,1.09,1.36
Huila,2021-04-18,1.23,0.93,1.58,1.1300000000000001,1.4000000000000001
Huila,2021-04-19,1.22,0.92,1.56,1.1300000000000001,1.4000000000000001
Huila,2021-04-20,1.2,0.9,1.53,1.09,1.35
Huila,2021-04-21,1.22,0.91,1.53,1.12,1.3800000000000001
Huila,2021-04-22,1.2,0.91,1.53,1.11,1.37
Huila,2021-04-23,1.11,0.81,1.42,0.99,1.24
Huila,2021-04-24,1.1,0.81,1.42,0.98,1.23
Huila,2021-04-25,1.12,0.8300000000000001,1.44,1.01,1.26
Huila,2021-04-26,1.12,0.8300000000000001,1.44,1.01,1.26
Huila,2021-04-27,1.1500000000000001,0.85,1.45,1.05,1.3
Huila,2021-04-28,1.12,0.8300000000000001,1.43,1.02,1.27
Huila,2021-04-29,1.1,0.81,1.41,1.0,1.25
Huila,2021-04-30,1.09,0.81,1.41,1.0,1.25
Huila,2021-05-01,1.07,0.79,1.3900000000000001,0.98,1.23
Huila,2021-05-02,1.06,0.79,1.3900000000000001,0.97,1.22
Huila,2021-05-03,1.06,0.76,1.35,0.97,1.22
Huila,2021-05-04,1.06,0.77,1.36,0.98,1.23
Huila,2021-05-05,1.09,0.8,1.3900000000000001,1.0,1.25
Huila,2021-05-06,1.11,0.8200000000000001,1.41,1.02,1.27
Huila,2021-05-07,1.1,0.8200000000000001,1.41,0.98,1.22
Huila,2021-05-08,1.06,0.79,1.3800000000000001,0.9500000000000001,1.19
Huila,2021-05-09,1.06,0.79,1.3800000000000001,0.9500000000000001,1.19
Huila,2021-05-10,1.11,0.81,1.3900000000000001,1.0,1.24
Huila,2021-05-11,1.1300000000000001,0.85,1.43,1.03,1.27
Huila,2021-05-12,1.1500000000000001,0.88,1.46,1.06,1.3
Huila,2021-05-13,1.1500000000000001,0.87,1.44,1.06,1.3
Huila,2021-05-14,1.16,0.89,1.46,1.08,1.32
